,ID,obs,FAC_sqkm,elev,d_slp20_m,ppt_sum_yr_m_0,ppt_yr_m_0,seg_slope_perc,STRAHLER,SumUpSlpLen_km,anomaly
1870,2609,Dry,1.45877492427826,1571.54089355469,0.0190522058502862,968.258361816406,0.0,0.0122314453125,1,1.04708646798924,-1
1876,954,Wet,1.77202498912811,266.631622314453,0.005987548828125,2353.2392578125,5.68625640869141,0.24339599609375,4,9.53882063869774,-1
1889,967,Dry,0.0398249998688698,193.382278442383,0.0543983961359618,2503.3212890625,6.62421846389771,0.0411364031164661,1,0.0827353468384882,-1
1919,1176,Wet,0.015149999409914,281.329833984375,0.0973922672466263,3120.68676757813,12.7703256607056,0.135357666015625,1,0.204783878500453,-1
1986,1351,Dry,0.0822499990463257,204.537139892578,0.0801603358406349,1491.73803710938,1.17992985248566,0.349395081456034,2,0.420573456521358,-1
1987,1352,Wet,0.0509749986231327,193.401519775391,0.167384347788714,1490.7470703125,1.21244359016418,0.0090697320620315,1,0.113069357856456,-1
1995,1360,Wet,0.100499995052814,169.447891235352,0.0301975945831666,1425.99816894531,0.67985999584198,-0.0013508570713375,2,0.865784493455465,-1
1997,1362,Wet,0.212699994444847,166.577377319336,0.0242943434339603,1557.93225097656,0.548384010791779,0.012420654296875,2,1.10490367770345,-1
1998,1363,Wet,0.0208000000566244,224.127731323242,0.168290710449219,1625.37109375,0.622677505016327,0.0203826904296875,1,0.106669629289199,-1
2005,1370,Wet,0.0664749965071678,438.593078613281,0.176748648541031,1715.501953125,0.0,0.181873699179667,1,0.169758010629141,-1
2045,1766,Dry,0.331399977207184,172.260452270508,0.318652293489883,1175.35144042969,2.43890595436096,-0.0261962890625,2,1.43237697556815,-1
2046,1767,Wet,0.308699995279312,165.246124267578,0.660470149079213,1162.5615234375,2.75838565826416,0.045550537109375,2,1.28374759607126,-1
2072,1793,Dry,0.109375,154.930130004883,0.146990953615236,1476.79699707031,4.24224710464478,0.150974462111804,2,0.798433653483529,-1
2126,1847,Wet,0.0268500000238419,219.115982055664,0.464414303116358,1877.10864257813,10.2741899490356,0.393293620437216,1,0.128366516471374,-1
2127,1848,Dry,0.718349993228912,202.549087524414,0.0173324584960937,2001.19079589844,12.5739688873291,0.0099456787109375,3,3.92410627202861,-1
2138,1859,Dry,0.0637250021100044,320.680206298828,0.0103983177630343,1867.98681640625,11.6219930648804,0.0696662455128779,1,0.200261039544682,-1
2156,1877,Wet,1.24430000782013,23.0270748138428,0.0325998196158588,1922.08227539063,10.0241432189941,-0.0037102713690591,3,7.1086079035351,-1
2160,1881,Wet,0.282824993133545,62.3643569946289,0.0740655766509352,1896.07202148438,9.07319831848145,-0.0632171630859375,2,1.88433508971536,-1
2206,1927,Dry,0.103974997997284,390.651763916016,0.0935028076171875,915.68017578125,2.94925332069397,0.0778145463137894,1,0.639538547274566,-1
2239,1960,Dry,0.0168500002473593,177.355575561523,0.473786143788593,1368.52026367188,6.48515892028809,0.373229292882429,1,0.0230625994813048,-1
2240,1961,Dry,0.0146249998360872,267.828155517578,0.427217610677083,1400.60974121094,6.53850221633911,0.386920166015625,1,0.0053612200450773,-1
2254,1975,Wet,0.0136249996721745,150.842239379883,0.0983213656609018,1393.70593261719,6.50094985961914,0.060589599609375,1,0.0644559250713899,-1
2265,1986,Dry,0.165150001645088,115.119804382324,0.144286455578035,1387.87646484375,6.49731016159058,0.0643383443800785,2,0.73450924280054,-1
2281,2002,Dry,0.0242250002920628,157.513961791992,0.564563175215952,1412.49877929688,7.54056310653687,0.643860343821178,1,0.0856348608420622,-1
2297,2018,Dry,0.0178999993950129,366.047912597656,0.726994859620814,1517.71813964844,8.20383167266846,0.630743408203125,1,0.0479915950721325,-1
2301,2022,Dry,0.0214499998837709,250.359756469727,0.190831219472195,1534.14624023438,8.26853179931641,0.285348056092937,1,0.0880358290077612,-1
2362,2084,Wet,0.404524981975555,48.6002998352051,0.200931167602539,1570.29431152344,8.4924783706665,0.0189376831054687,4,4.1947682735793,-1
2365,2087,Dry,0.124249994754791,54.2502555847168,0.028349826410286,1496.38464355469,7.99062252044678,0.109882354736328,3,1.16735636343888,-1
2404,1062,Wet,0.90814995765686,401.703979492188,0.0252227783203125,2526.67700195313,4.73029327392578,0.0555908203125,3,7.08966726377526,-1
2576,1321,Wet,0.0292249992489815,329.321929931641,0.161225752585517,1997.38391113281,5.335364818573,0.0906455305728518,1,0.0460278184219382,-1
2687,1735,Wet,18.8767242431641,268.105438232422,0.031940760179474,888.234069824219,2.37799215316772,0.111016282575131,5,91.8645315052834,-1
2689,2364,Wet,23.8321495056152,763.677185058594,0.054825654998581,514.160766601563,0.0,0.272665968220332,5,73.9656736960161,-1
2712,232,Wet,5.6084246635437,1669.41394042969,0.270913738281153,3118.55200195313,25.2350177764893,2.4734408768055,3,15.0084740567304,-1
2718,271,Dry,0.389874994754791,1698.33679199219,1.29488118489583,3292.14013671875,27.2997055053711,0.1082763671875,2,1.06675708431567,-1
2719,275,Wet,0.416224986314774,1739.5849609375,0.934255858534338,2187.22192382813,42.1741371154785,1.9950439453125,2,2.39652511246825,-1
2738,336,Dry,0.21144999563694,3002.19384765625,0.4936767578125,3457.10083007813,27.5290470123291,0.142626953125,1,0.143898680084279,-1
2749,1369,Wet,29.8007736206055,101.356056213379,0.0006128488949838,1712.74096679688,0.0,0.0064748348922497,5,152.708497086731,-1
2753,1780,Wet,52.3192749023438,62.4816741943359,0.0104610501079498,1225.14404296875,3.39733338356018,0.0028030395507812,1,313.740792178831,-1
2756,1816,Wet,17.0387744903564,154.836578369141,0.0105525354590093,1904.49206542969,10.698413848877,0.006609704807519,5,107.411082946907,-1
2757,456,Wet,10.0466747283936,35.6938362121582,0.0399993896484375,1018.26745605469,25.4640369415283,0.0553268432617187,1,23.5650449129722,-1
2759,1529,Wet,15.7230491638184,254.70246887207,0.006439220846693,777.1015625,3.15574908256531,0.0068603515625,4,53.9124087907644,-1
2760,1533,Dry,33.7664756774902,334.247161865234,0.0140955245846276,775.579345703125,3.13996362686157,0.0180919899138882,4,123.106017035721,-1
2761,1546,Wet,39.0074501037598,319.913299560547,0.0358341249631046,859.32470703125,5.49429655075073,0.0342806955834958,5,158.811139125128,-1
2762,1727,Wet,24.0606498718262,389.996917724609,0.0006168707838999,1357.64636230469,2.33328819274902,-0.0082993551060131,5,97.2572392412379,-1
2764,1735,Wet,18.8767242431641,268.105438232422,0.031940760179474,888.234069824219,2.37799215316772,0.111016282575131,5,91.8645315052834,-1
2768,2473,Wet,23.2971000671387,450.529724121094,0.0013045300184113,993.704711914063,0.0,-0.00150146484375,4,58.6535808739246,-1
2769,2507,Dry,34.8973503112793,399.470550537109,0.0024219762744923,633.875732421875,0.0,-0.002899169921875,5,145.503188623096,-1
2778,114,Dry,10.9662246704102,889.22900390625,0.0029933401972848,2118.41088867188,44.3125686645508,0.01168212890625,4,24.6315450835158,-1
2779,115,Dry,10.9663743972778,889.170593261719,0.0148402930389039,3062.2998046875,24.9968204498291,-0.0131103515625,4,24.6365455132007,-1
2780,151,Wet,3.33367490768433,681.981384277344,0.763773724966795,3237.90844726563,29.7802810668945,0.0557174593960633,4,11.2696588664431,-1
2786,222,Wet,1.32859992980957,1659.18994140625,1.68805173118844,2730.83813476563,20.8719444274902,0.121435546875,2,5.79104133259247,-1
2787,223,Wet,20.7972240447998,1054.03698730469,0.0040568870513012,2092.54223632813,40.6351051330566,0.0518763642091929,4,67.0844706704291,-1
2788,231,Wet,5.60715007781982,1671.86047363281,0.0474224201273387,3119.0517578125,25.2406806945801,-0.0169921875,3,14.9748997342513,-1
2789,232,Wet,5.6084246635437,1669.41394042969,0.270913738281153,3118.55200195313,25.2350177764893,2.4734408768055,3,15.0084740567304,-1
2790,248,Dry,0.108874998986721,1587.60400390625,0.757780251159951,3082.48364257813,24.7516212463379,1.10732421875,1,0.575682554593964,-1
2791,250,Wet,0.0981249958276749,1705.36071777344,1.5525929746255,3146.80517578125,23.9021778106689,1.31253243621462,1,0.486999791005797,-1
2824,2258,Wet,13.6541500091553,992.913879394531,0.0035400390625,1049.76025390625,37.1790008544922,-0.006396484375,3,26.2173194528957,-1
2870,268,Dry,0.0265749990940094,2116.2060546875,0.700569661458333,2867.34838867188,22.1298217773438,1.402734375,1,0.270587380140879,-1
2891,315,Dry,0.10402499884367,3192.04809570313,0.573184197236849,3191.22241210938,26.834062576294,0.57470703125,1,0.253521630824936,-1
2897,353,Dry,0.174225002527237,3391.10498046875,0.518919793525259,2532.25634765625,48.1884307861328,0.5072265625,1,0.330414613815661,-1
2904,1757,Wet,37.8478736877441,130.955917358398,0.0187889976360001,1232.55932617188,1.86484348773956,0.0115988127131619,5,132.029694670401,-1
2909,1812,Wet,17.8853988647461,151.599914550781,0.0158096313476562,1805.32897949219,8.60683441162109,0.0242462158203125,5,111.203313476036,-1
2910,1816,Wet,17.0387744903564,154.836578369141,0.0105525354590093,1904.49206542969,10.698413848877,0.006609704807519,5,107.411082946907,-1
2911,456,Wet,10.0466747283936,35.6938362121582,0.0399993896484375,1018.26745605469,25.4640369415283,0.0553268432617187,1,23.5650449129722,-1
2912,458,Wet,5.02294969558716,51.0058860778809,0.25309873282353,944.65869140625,26.955020904541,-0.0561339376944149,2,7.41350409485039,-1
